08/08/17,TEX,W,5-4,A.J.,Griffin,(R),Chris,Flexen,(R),W,-104,U,9.5,-105
08/06/17,LAD,L,0-8,Hyun-Jin,Ryu,(L),Steven,Matz,(L),L,144,U,8.5,-103
08/05/17,LAD,L,4-7,Rich,Hill,(L),Seth,Lugo,(R),L,190,O,9,-114
08/04/17,LAD,L,0-6,Yu,Darvish,(R),Jacob,deGrom,(R),L,108,U,7.5,-108
08/03/17,@COL,L,4-5,Rafael,Montero,(R),German,Marquez,(R),L,158,U,11.5,-122
08/02/17,@COL,W,10-5,Chris,Flexen,(R),Tyler,Chatwood,(R),W,118,O,12.5,-108
08/01/17,@COL,L,4-5,Steven,Matz,(L),Jeff,Hoffman,(R),L,102,U,12.5,102
07/30/17,@SEA,L,1-9,Seth,Lugo,(R),James,Paxton,(L),L,206,O,8.5,-115
07/29/17,@SEA,L,2-3,Jacob,deGrom,(R),Yovani,Gallardo,(R),L,-121,U,9,102
07/28/17,@SEA,W,7-5,Rafael,Montero,(R),Ariel,Miranda,(L),W,147,O,9.5,-105
07/27/17,@SD,L,5-7,Chris,Flexen,(R),Luis,Perdomo,(R),L,-117,O,9,109
07/26/17,@SD,L,3-6,Steven,Matz,(L),Jhoulys,Chacin,(R),L,100,O,8.5,-104
07/25/17,@SD,W,6-5,Seth,Lugo,(R),Kyle,Lloyd,(R),W,-124,O,9.5,-104
07/24/17,@SD,W,5-3,Jacob,deGrom,(R),Clayton,Richard,(L),W,-160,O,7.5,-101
07/23/17,OAK,L,2-3,Daniel,Gossett,(R),Rafael,Montero,(R),L,-150,U,9.5,-109
07/22/17,OAK,W,6-5,Sean,Manaea,(L),Zack,Wheeler,(R),W,-117,O,9,-106
07/21/17,OAK,W,7-5,Paul,Blackburn,(R),Steven,Matz,(L),W,-153,O,9.5,-115
07/20/17,STL,W,3-2,Lance,Lynn,(R),Seth,Lugo,(R),W,-119,U,9.5,109
07/19/17,STL,W,7-3,Mike,Leake,(R),Jacob,deGrom,(R),W,-165,O,8,-109
07/18/17,STL,L,0-5,Michael,Wacha,(R),Rafael,Montero,(R),L,104,U,9.5,-119
07/17/17,STL,L,3-6,Adam,Wainwright,(R),Zack,Wheeler,(R),L,-109,P,9,-
07/16/17,COL,L,4-13,Jeff,Hoffman,(R),Steven,Matz,(L),L,-124,O,8.5,-133
07/15/17,COL,W,9-3,Tyler,Chatwood,(R),Seth,Lugo,(R),W,-113,O,9,-123
07/14/17,COL,W,14-2,Jon,Gray,(R),Jacob,deGrom,(R),W,-158,O,7.5,103
07/09/17,@STL,L,0-6,Steven,Matz,(L),Lance,Lynn,(R),L,122,U,9,108
07/08/17,@STL,L,1-4,Zack,Wheeler,(R),Adam,Wainwright,(R),L,108,U,9.5,-107
07/07/17,@STL,W,6-5,Jacob,deGrom,(R),Carlos,Martinez,(R),W,-102,O,7.5,-123
07/04/17,@WAS,L,4-11,Seth,Lugo,(R),Joe,Ross,(R),L,154,O,9.5,-125
07/03/17,@WAS,L,2-3,Steven,Matz,(L),Stephen,Strasburg,(R),L,165,U,8.5,-114
07/02/17,PHI,L,1-7,Nick,Pivetta,(R),Rafael,Montero,(R),L,-143,U,9.5,-112
07/01/17,PHI,W,7-6,Jeremy,Hellickson,(R),Zack,Wheeler,(R),W,-177,O,9,-119
06/30/17,PHI,W,2-1,Ben,Lively,(R),Jacob,deGrom,(R),W,-265,U,8.5,-103
06/29/17,@MIA,W,6-3,Seth,Lugo,(R),Jose,Urena,(R),W,130,P,9,-
06/28/17,@MIA,W,8-0,Steven,Matz,(L),Jeff,Locke,(L),W,106,U,9,-111
06/27/17,@MIA,L,3-6,Robert,Gsellman,(R),Dan,Straily,(R),L,148,P,9,-
06/25/17,@SF,W,8-2,Rafael,Montero,(R),Matt,Moore,(L),W,145,O,9,-105
06/24/17,@SF,W,5-2,Jacob,deGrom,(R),Johnny,Cueto,(R),W,103,U,7.5,-101
06/23/17,@SF,W,11-4,Seth,Lugo,(R),Ty,Blach,(L),W,111,O,8.5,-109
06/22/17,@LAD,L,3-6,Steven,Matz,(L),Hyun-Jin,Ryu,(L),L,159,O,8.5,-101
06/21/17,@LAD,L,2-8,Tyler,Pill,(R),Rich,Hill,(L),L,208,O,9,-107
06/20/17,@LAD,L,0-12,Robert,Gsellman,(R),Brandon,McCarthy,(R),L,193,O,9,102
06/19/17,@LAD,L,6-10,Zack,Wheeler,(R),Clayton,Kershaw,(L),L,258,O,7,-121
06/18/17,WAS,W,5-1,Joe,Ross,(R),Jacob,deGrom,(R),W,-126,U,9,101
06/17/17,WAS,L,4-7,Stephen,Strasburg,(R),Seth,Lugo,(R),L,156,O,8.5,102
06/16/17,WAS,L,2-7,Max,Scherzer,(R),Steven,Matz,(L),L,134,O,7.5,-108
06/15/17,WAS,L,3-8,Gio,Gonzalez,(L),Robert,Gsellman,(R),L,108,O,9,110
06/14/17,CHC,W,9-4,Mike,Montgomery,(L),Matt,Harvey,(R),W,112,O,9,102
06/13/17,CHC,L,3-14,Jon,Lester,(L),Zack,Wheeler,(R),L,123,O,8.5,-113
06/12/17,CHC,W,6-1,John,Lackey,(R),Jacob,deGrom,(R),W,-126,U,8.5,102
06/11/17,@ATL,W,2-1,Seth,Lugo,(R),Jaime,Garcia,(L),W,128,U,8.5,103
06/10/17,@ATL,W,8-1,Steven,Matz,(L),Matt,Wisler,(R),W,-170,U,9.5,108
06/10/17,@ATL,W,6-1,Robert,Gsellman,(R),Sean,Newcomb,(L),W,102,U,9.5,-102
06/09/17,@ATL,L,2-3,Matt,Harvey,(R),Julio,Teheran,(R),L,-117,U,10,-124
06/07/17,@TEX,W,4-3,Zack,Wheeler,(R),Yu,Darvish,(R),W,131,U,9.5,-120
06/06/17,@TEX,L,8-10,Jacob,deGrom,(R),Dillon,Gee,(R),L,-134,O,9.5,-112
