08/06/17,@ATL,W,4-1,Jose,Urena,(R),Lucas,Sims,(R),W,125,U,9.5,-105
08/05/17,@ATL,L,2-7,Dan,Straily,(R),Mike,Foltynewicz,(R),L,117,P,9,-
08/04/17,@ATL,L,3-5,Adam,Conley,(L),R.A.,Dickey,(R),L,118,U,9.5,106
08/02/17,WAS,W,7-0,A.J.,Cole,(R),Vance,Worley,(R),W,-113,U,9.5,-110
08/01/17,WAS,W,7-6,Max,Scherzer,(R),Chris,O'Grady,(L),W,192,O,8,104
07/31/17,WAS,L,0-1,Gio,Gonzalez,(L),Jose,Urena,(R),L,116,U,9,-115
07/30/17,CIN,L,4-6,Luis,Castillo,(R),Dan,Straily,(R),L,107,O,8.5,107
07/29/17,CIN,W,7-3,Tim,Adleman,(R),Adam,Conley,(L),W,-139,O,9,-111
07/28/17,CIN,W,7-4,Sal,Romano,(R),Vance,Worley,(R),W,-118,O,9.5,107
07/27/17,CIN,W,4-1,Robert,Stephenson,(R),Chris,O'Grady,(L),W,-135,U,9.5,104
07/26/17,@TEX,W,22-10,Jose,Urena,(R),Yu,Darvish,(R),W,199,O,10,-129
07/25/17,@TEX,L,4-10,Dan,Straily,(R),Cole,Hamels,(L),L,140,O,11,-104
07/24/17,@TEX,W,4-0,Adam,Conley,(L),Martin,Perez,(L),W,130,U,11.5,-105
07/23/17,@CIN,L,3-6,Tom,Koehler,(R),Sal,Romano,(R),L,126,U,11,-110
07/22/17,@CIN,W,5-4,Chris,O'Grady,(L),Robert,Stephenson,(R),W,103,U,11.5,-108
07/21/17,@CIN,W,3-1,Jose,Urena,(R),Homer,Bailey,(R),W,119,U,10.5,117
07/19/17,PHI,L,3-10,Nick,Pivetta,(R),Dan,Straily,(R),L,-185,O,8.5,101
07/18/17,PHI,L,2-5,Vince,Velasquez,(R),Adam,Conley,(L),L,-129,U,9,-119
07/17/17,PHI,W,6-5,Jerad,Eickhoff,(R),Tom,Koehler,(R),W,-145,O,8.5,-104
07/16/17,LAD,L,2-3,Rich,Hill,(L),Chris,O'Grady,(L),L,155,U,9,-127
07/15/17,LAD,L,1-7,Alex,Wood,(L),Jose,Urena,(R),L,178,U,8.5,-113
07/14/17,LAD,L,4-6,Brandon,McCarthy,(R),Dan,Straily,(R),L,104,O,8.5,-103
07/09/17,@SF,W,10-8,Jose,Urena,(R),Johnny,Cueto,(R),W,107,O,8,-125
07/08/17,@SF,W,5-4,Chris,O'Grady,(L),Jeff,Samardzija,(R),W,142,O,8,-106
07/07/17,@SF,W,6-1,Dan,Straily,(R),Matt,Moore,(L),W,-106,U,8.5,-123
07/06/17,@STL,L,3-4,Tom,Koehler,(R),Michael,Wacha,(R),L,170,U,9.5,-114
07/05/17,@STL,W,9-6,Edinson,Volquez,(R),Mike,Leake,(R),W,122,O,8.5,-122
