08/06/17,MIA,L,1-4,Jose,Urena,(R),Lucas,Sims,(R),L,-135,U,9.5,-105
08/05/17,MIA,W,7-2,Dan,Straily,(R),Mike,Foltynewicz,(R),W,-127,P,9,-
08/04/17,MIA,W,5-3,Adam,Conley,(L),R.A.,Dickey,(R),W,-128,U,9.5,106
08/03/17,LAD,L,4-7,Alex,Wood,(L),Sean,Newcomb,(L),L,200,O,8.5,-124
08/02/17,LAD,W,5-3,Brock,Stewart,(R),Julio,Teheran,(R),W,153,U,9.5,102
08/01/17,LAD,L,2-3,Kenta,Maeda,(R),Lucas,Sims,(R),L,164,U,10,104
07/31/17,@PHI,L,6-7,Mike,Foltynewicz,(R),Nick,Pivetta,(R),L,101,O,8.5,-110
07/30/17,@PHI,L,1-2,R.A.,Dickey,(R),Vince,Velasquez,(R),L,124,U,9,103
07/29/17,@PHI,L,3-4,Sean,Newcomb,(L),Jerad,Eickhoff,(R),L,-103,U,9,110
07/28/17,@PHI,L,3-10,Julio,Teheran,(R),Jake,Thompson,(R),L,-141,O,9.5,-105
07/26/17,@ARI,L,3-10,Aaron,Blair,(R),Patrick,Corbin,(L),L,190,O,10.5,-103
07/25/17,@ARI,W,8-3,Mike,Foltynewicz,(R),Taijuan,Walker,(R),W,138,O,10.5,104
07/24/17,@ARI,L,2-10,R.A.,Dickey,(R),Zack,Greinke,(R),L,194,O,9.5,100
07/23/17,@LAD,L,4-5,Sean,Newcomb,(L),Clayton,Kershaw,(L),L,326,O,7.5,-113
07/22/17,@LAD,L,2-6,Julio,Teheran,(R),Rich,Hill,(L),L,223,U,8.5,-107
07/21/17,@LAD,W,12-3,Jaime,Garcia,(L),Alex,Wood,(L),W,237,O,8,-105
07/20/17,@LAD,W,6-3,Mike,Foltynewicz,(R),Brandon,McCarthy,(R),W,190,O,8.5,-116
07/19/17,CHC,L,2-8,Mike,Montgomery,(L),R.A.,Dickey,(R),L,116,O,9.5,-125
07/18/17,CHC,L,1-5,John,Lackey,(R),Sean,Newcomb,(L),L,125,U,9.5,102
07/17/17,CHC,L,3-4,Jon,Lester,(L),Julio,Teheran,(R),L,160,U,9.5,-105
07/16/17,ARI,W,7-1,Zack,Godley,(R),Jaime,Garcia,(L),W,-107,U,9,-101
07/15/17,ARI,W,8-5,Patrick,Corbin,(L),Mike,Foltynewicz,(R),W,120,O,9.5,107
07/14/17,ARI,W,4-3,Taijuan,Walker,(R),R.A.,Dickey,(R),W,-106,U,9.5,-102
07/09/17,@WAS,L,5-10,Sean,Newcomb,(L),Joe,Ross,(R),L,123,O,9.5,101
07/08/17,@WAS,W,13-0,Julio,Teheran,(R),Stephen,Strasburg,(R),W,210,O,8.5,-124
07/07/17,@WAS,L,4-5,R.A.,Dickey,(R),Max,Scherzer,(R),L,232,O,8,-121
07/06/17,@WAS,W,5-2,Mike,Foltynewicz,(R),Gio,Gonzalez,(L),W,156,U,9,-117
