08/05/17,@LAA,W,5-0,Paul,Blackburn,(R),Tyler,Skaggs,(L),W,156,U,9,102
08/04/17,@LAA,L,6-8,Jharel,Cotton,(R),Troy,Scribner,(R),L,118,O,9,-127
08/03/17,@SF,L,2-11,Kendall,Graveman,(R),Ty,Blach,(L),L,123,O,8.5,-111
08/02/17,@SF,W,6-1,Daniel,Gossett,(R),Matt,Moore,(L),W,141,U,8.5,-104
08/01/17,SF,L,4-10,Jeff,Samardzija,(R),Sean,Manaea,(L),L,-120,O,8,-110
07/31/17,SF,W,8-5,Matt,Cain,(R),Paul,Blackburn,(R),W,-140,O,9.5,-105
07/30/17,MIN,W,6-5,Bartolo,Colon,(R),Jharel,Cotton,(R),W,-135,O,10,110
07/29/17,MIN,W,5-4,Adalberto,Mejia,(L),Chris,Smith,(R),W,100,P,9,-
07/28/17,MIN,L,3-6,Jaime,Garcia,(L),Daniel,Gossett,(R),L,-105,P,9,-
07/27/17,@TOR,L,4-8,Sean,Manaea,(L),Marcus,Stroman,(R),L,169,O,8.5,-125
07/26/17,@TOR,L,2-3,Paul,Blackburn,(R),Marco,Estrada,(R),L,140,U,9.5,120
07/25/17,@TOR,L,1-4,Sonny,Gray,(R),Cesar,Valdez,(R),L,-101,U,9.5,-110
07/24/17,@TOR,L,2-4,Chris,Smith,(R),Francisco,Liriano,(L),L,147,U,9.5,107
07/23/17,@NYM,W,3-2,Daniel,Gossett,(R),Rafael,Montero,(R),W,138,U,9.5,-109
07/22/17,@NYM,L,5-6,Sean,Manaea,(L),Zack,Wheeler,(R),L,108,O,9,-106
07/21/17,@NYM,L,5-7,Paul,Blackburn,(R),Steven,Matz,(L),L,141,O,9.5,-115
07/19/17,TB,W,7-2,Jake,Faria,(R),Sonny,Gray,(R),W,-113,O,8,-127
07/18/17,TB,L,3-4,Blake,Snell,(L),Chris,Smith,(R),L,-104,U,9,-105
07/17/17,TB,L,2-3,Jake,Odorizzi,(R),Daniel,Gossett,(R),L,101,U,9.5,-123
07/16/17,CLE,W,7-3,Trevor,Bauer,(R),Sean,Manaea,(L),W,-105,O,8.5,-126
07/15/17,CLE,W,5-3,Corey,Kluber,(R),Paul,Blackburn,(R),W,201,O,7.5,-116
07/14/17,CLE,W,5-0,Carlos,Carrasco,(R),Sonny,Gray,(R),W,131,U,7.5,-110
07/09/17,@SEA,L,0-4,Daniel,Gossett,(R),Felix,Hernandez,(R),L,153,U,10,106
07/08/17,@SEA,W,4-3,Chris,Smith,(R),Andrew,Moore,(R),W,153,U,9.5,-105
07/07/17,@SEA,L,2-7,Sean,Manaea,(L),James,Paxton,(L),L,146,O,8,-117
07/06/17,@SEA,W,7-4,Paul,Blackburn,(R),Sam,Gaviglio,(R),W,127,O,9.5,-123
07/05/17,CHW,W,7-4,Mike,Pelfrey,(R),Sonny,Gray,(R),W,-190,O,9,113
07/04/17,CHW,W,7-6,James,Shields,(R),Daniel,Gossett,(R),W,-151,O,9.5,-102
07/03/17,CHW,L,2-7,Carlos,Rodon,(L),Jharel,Cotton,(R),L,-136,O,8.5,114
07/02/17,ATL,L,3-4,Julio,Teheran,(R),Sean,Manaea,(L),L,-184,U,8.5,103
07/01/17,ATL,L,3-4,R.A.,Dickey,(R),Paul,Blackburn,(R),L,-130,U,9,-104
06/30/17,ATL,L,1-3,Mike,Foltynewicz,(R),Sonny,Gray,(R),L,-175,U,8,-100
